yearOfRegistration,Datasource,gender,ageBroad,majorityStatus,citizenship
2016,Hotline,Female,9--17,Minor,0
2016,Hotline,Female,9--17,Minor,0
2016,Hotline,Female,9--17,Minor,0
2016,Hotline,Female,9--17,Minor,0
2016,Hotline,Female,9--17,Minor,0
2016,Hotline,Female,9--17,Minor,0
2016,Hotline,Female,9--17,Minor,0
2016,Hotline,Female,9--17,Minor,0
2016,Hotline,Female,9--17,Minor,0
2016,Hotline,Female,9--17,Minor,0
2016,Hotline,Female,9--17,Minor,0
2016,Hotline,Female,9--17,Minor,0
2016,Hotline,Female,9--17,Minor,0
2016,Hotline,Female,9--17,Minor,0
2016,Hotline,Female,9--17,Minor,0
2016,Hotline,Female,9--17,Minor,0
2016,Hotline,Female,9--17,Minor,0
2016,Hotline,Female,9--17,Minor,0
2016,Hotline,Female,9--17,Minor,0
2016,Hotline,Female,9--17,Minor,0
2016,Hotline,Female,9--17,Minor,0
2016,Hotline,Female,9--17,Minor,0
2016,Hotline,Female,9--17,Minor,0
2016,Hotline,Female,9--17,Minor,0
2016,Hotline,Female,9--17,Minor,0
2016,Hotline,Female,9--17,Minor,0
2016,Hotline,Female,9--17,Minor,0
2016,Hotline,Female,9--17,Minor,0
2016,Hotline,Female,9--17,Minor,0
2016,Hotline,Female,9--17,Minor,0
2016,Hotline,Female,9--17,Minor,0
2016,Hotline,Female,9--17,Minor,0
2016,Hotline,Female,9--17,Minor,0
2016,Hotline,Female,9--17,Minor,0
2016,Hotline,Female,9--17,Minor,0
2016,Hotline,Female,9--17,Minor,0
2016,Hotline,Female,9--17,Minor,0
2016,Hotline,Female,9--17,Minor,0
2016,Hotline,Female,9--17,Minor,0
2016,Hotline,Female,9--17,Minor,0
2016,Hotline,Female,9--17,Minor,0
2016,Hotline,Female,9--17,Minor,0
2016,Hotline,Female,9--17,Minor,0
2016,Hotline,Female,9--17,Minor,0
2016,Hotline,Female,9--17,Minor,0
2016,Hotline,Female,9--17,Minor,0
2016,Hotline,Female,9--17,Minor,0
2016,Hotline,Female,9--17,Minor,0
2016,Hotline,Female,9--17,Minor,0
2016,Hotline,Female,9--17,Minor,0
2016,Hotline,Female,9--17,Minor,0
2016,Hotline,Female,9--17,Minor,0
2016,Hotline,Female,9--17,Minor,0
2016,Hotline,Female,9--17,Minor,0
2016,Hotline,Female,9--17,Minor,0
2016,Hotline,Female,9--17,Minor,0
2016,Hotline,Female,9--17,Minor,0
2016,Hotline,Female,9--17,Minor,0
2016,Hotline,Female,9--17,Minor,0
2016,Hotline,Female,9--17,Minor,0
2016,Hotline,Female,9--17,Minor,0
2016,Hotline,Female,9--17,Minor,0
2016,Hotline,Female,9--17,Minor,0
2016,Hotline,Female,9--17,Minor,0
2016,Hotline,Female,9--17,Minor,0
2016,Hotline,Female,9--17,Minor,0
2016,Hotline,Female,9--17,Minor,0
2016,Hotline,Female,9--17,Minor,0
2016,Hotline,Female,9--17,Minor,0
2016,Hotline,Female,9--17,Minor,0
2016,Hotline,Female,9--17,Minor,0
2016,Hotline,Female,9--17,Minor,0
2016,Hotline,Female,9--17,Minor,0
2016,Hotline,Female,9--17,Minor,0
2016,Hotline,Female,9--17,Minor,0
2016,Hotline,Female,9--17,Minor,0
2016,Hotline,Female,9--17,Minor,0
2016,Hotline,Female,9--17,Minor,0
2016,Hotline,Female,9--17,Minor,0
2016,Hotline,Female,9--17,Minor,0
2016,Hotline,Female,9--17,Minor,US
2016,Hotline,Female,9--17,Minor,US
2016,Hotline,Female,9--17,Minor,US
2016,Hotline,Female,9--17,Minor,US
2016,Hotline,Female,9--17,Minor,US
2016,Hotline,Female,9--17,Minor,US
2016,Hotline,Female,9--17,Minor,US
2016,Hotline,Female,9--17,Minor,US
2016,Hotline,Female,9--17,Minor,US
2016,Hotline,Female,9--17,Minor,US
2016,Hotline,Female,9--17,Minor,US
2016,Hotline,Female,9--17,Minor,US
2016,Hotline,Female,9--17,Minor,US
2016,Hotline,Female,9--17,Minor,US
2016,Hotline,Female,9--17,Minor,US
2016,Hotline,Female,9--17,Minor,US
2016,Hotline,Female,9--17,Minor,US
2016,Hotline,Female,9--17,Minor,US
2016,Hotline,Female,9--17,Minor,US
2016,Hotline,Female,9--17,Minor,US
2016,Hotline,Female,9--17,Minor,US
2016,Hotline,Female,9--17,Minor,US
2016,Hotline,Female,9--17,Minor,US
2016,Hotline,Female,9--17,Minor,US
2016,Hotline,Female,9--17,Minor,US
2016,Hotline,Female,9--17,Minor,US
2016,Hotline,Female,9--17,Minor,US
2016,Hotline,Female,9--17,Minor,US
2016,Hotline,Female,9--17,Minor,US
2016,Hotline,Female,9--17,Minor,US
2016,Hotline,Female,9--17,Minor,US
2016,Hotline,Female,9--17,Minor,US
2016,Hotline,Female,9--17,Minor,US
2016,Hotline,Female,9--17,Minor,US
2016,Hotline,Female,9--17,Minor,US
2016,Hotline,Female,9--17,Minor,US
2016,Hotline,Female,9--17,Minor,US
2016,Hotline,Female,9--17,Minor,US
2016,Hotline,Female,9--17,Minor,US
2016,Hotline,Female,9--17,Minor,US
2016,Hotline,Female,9--17,Minor,US
2016,Hotline,Female,9--17,Minor,US
2016,Hotline,Female,9--17,Minor,US
2016,Hotline,Female,9--17,Minor,US
2016,Hotline,Female,9--17,Minor,US
2016,Hotline,Female,9--17,Minor,US
2016,Hotline,Female,9--17,Minor,US
2016,Hotline,Female,9--17,Minor,US
2016,Hotline,Female,9--17,Minor,US
2016,Hotline,Female,9--17,Minor,US
2016,Hotline,Female,9--17,Minor,US
2016,Hotline,Female,9--17,Minor,US
2016,Hotline,Female,9--17,Minor,US
2016,Hotline,Female,9--17,Minor,US
2016,Hotline,Female,9--17,Minor,US
2016,Hotline,Female,9--17,Minor,US
2016,Hotline,Female,9--17,Minor,US
2016,Hotline,Female,9--17,Minor,US
2016,Hotline,Female,9--17,Minor,US
2016,Hotline,Female,9--17,Minor,US
2016,Hotline,Female,9--17,Minor,US
2016,Hotline,Female,9--17,Minor,US
2016,Hotline,Female,9--17,Minor,US
2016,Hotline,Female,9--17,Minor,US
2016,Hotline,Female,9--17,Minor,US
2016,Hotline,Female,9--17,Minor,US
2016,Hotline,Female,9--17,Minor,US
2016,Hotline,Female,9--17,Minor,US
2016,Hotline,Female,9--17,Minor,US
2016,Hotline,Female,9--17,Minor,US
2016,Hotline,Female,9--17,Minor,US
2016,Hotline,Female,9--17,Minor,US
2016,Hotline,Female,9--17,Minor,US
2016,Hotline,Female,9--17,Minor,US
2016,Hotline,Female,9--17,Minor,US
2016,Hotline,Female,9--17,Minor,US
2016,Hotline,Female,9--17,Minor,US
2016,Hotline,Female,9--17,Minor,US
2016,Hotline,Female,9--17,Minor,US
2016,Hotline,Female,9--17,Minor,US
2016,Hotline,Female,9--17,Minor,US
2016,Hotline,Female,9--17,Minor,US
2016,Hotline,Female,9--17,Minor,US
2016,Hotline,Female,9--17,Minor,US
2016,Hotline,Female,9--17,Minor,US
2016,Hotline,Female,9--17,Minor,US
2016,Hotline,Female,9--17,Minor,US
2016,Hotline,Female,9--17,Minor,US
2016,Hotline,Female,9--17,Minor,US
2016,Hotline,Female,9--17,Minor,US
2016,Hotline,Female,9--17,Minor,US
2016,Hotline,Female,9--17,Minor,US
2016,Hotline,Female,9--17,Minor,US
2016,Hotline,Female,9--17,Minor,US
2016,Hotline,Female,9--17,Minor,US
2016,Hotline,Female,9--17,Minor,US
2016,Hotline,Female,9--17,Minor,US
2016,Hotline,Female,9--17,Minor,US
2016,Hotline,Female,9--17,Minor,US
2016,Hotline,Female,9--17,Minor,US
2016,Hotline,Female,9--17,Minor,US
2016,Hotline,Female,9--17,Minor,US
2016,Hotline,Female,9--17,Minor,US
2016,Hotline,Female,9--17,Minor,US
2016,Hotline,Female,9--17,Minor,US
2016,Hotline,Female,9--17,Minor,US
2016,Hotline,Female,9--17,Minor,US
2016,Hotline,Female,9--17,Minor,US
2016,Hotline,Female,9--17,Minor,US
2016,Hotline,Female,9--17,Minor,US
2016,Hotline,Female,9--17,Minor,US
2016,Hotline,Female,9--17,Minor,US
2016,Hotline,Female,9--17,Minor,US
2016,Hotline,Female,9--17,Minor,US
2016,Hotline,Female,9--17,Minor,US
2016,Hotline,Female,9--17,Minor,US
2016,Hotline,Female,9--17,Minor,US
2016,Hotline,Female,9--17,Minor,US
2016,Hotline,Female,9--17,Minor,US
2016,Hotline,Female,9--17,Minor,US
2016,Hotline,Female,9--17,Minor,US
2016,Hotline,Female,9--17,Minor,US
2016,Hotline,Female,9--17,Minor,US
2016,Hotline,Female,9--17,Minor,US
2016,Hotline,Female,9--17,Minor,US
2016,Hotline,Female,9--17,Minor,US
2016,Hotline,Female,9--17,Minor,US
2016,Hotline,Female,9--17,Minor,US
2016,Hotline,Female,9--17,Minor,US
2016,Hotline,Female,9--17,Minor,US
2016,Hotline,Female,9--17,Minor,US
2016,Hotline,Female,9--17,Minor,US
2016,Hotline,Female,9--17,Minor,US
2016,Hotline,Female,9--17,Minor,US
2016,Hotline,Female,9--17,Minor,US
2016,Hotline,Female,9--17,Minor,US
2016,Hotline,Female,9--17,Minor,US
2016,Hotline,Female,9--17,Minor,US
2016,Hotline,Female,9--17,Minor,US
2016,Hotline,Female,9--17,Minor,US
2016,Hotline,Female,9--17,Minor,US
2016,Hotline,Female,9--17,Minor,US
2016,Hotline,Female,9--17,Minor,US
2016,Hotline,Female,9--17,Minor,US
2016,Hotline,Female,9--17,Minor,US
2016,Hotline,Female,9--17,Minor,US
2016,Hotline,Female,9--17,Minor,US
2016,Hotline,Female,9--17,Minor,US
2016,Hotline,Female,9--17,Minor,US
2016,Hotline,Female,9--17,Minor,US
2016,Hotline,Female,9--17,Minor,US
2016,Hotline,Female,9--17,Minor,US
2016,Hotline,Female,9--17,Minor,US
2016,Hotline,Female,9--17,Minor,US
2016,Hotline,Female,9--17,Minor,US
2016,Hotline,Female,9--17,Minor,US
2016,Hotline,Female,9--17,Minor,US
2016,Hotline,Female,9--17,Minor,US
2016,Hotline,Female,9--17,Minor,US
2016,Hotline,Female,9--17,Minor,US
2016,Hotline,Female,9--17,Minor,US
2016,Hotline,Female,9--17,Minor,US
2016,Hotline,Female,9--17,Minor,US
2016,Hotline,Female,9--17,Minor,US
2016,Hotline,Female,9--17,Minor,US
2016,Hotline,Female,9--17,Minor,US
2016,Hotline,Female,9--17,Minor,US
2016,Hotline,Female,9--17,Minor,US
2016,Hotline,Female,9--17,Minor,US
2016,Hotline,Female,9--17,Minor,US
2016,Hotline,Female,9--17,Minor,US
2016,Hotline,Female,9--17,Minor,US
2016,Hotline,Female,9--17,Minor,US
2016,Hotline,Female,9--17,Minor,US
2016,Hotline,Female,9--17,Minor,US
2016,Hotline,Female,9--17,Minor,US
2016,Hotline,Female,9--17,Minor,US
2016,Hotline,Female,9--17,Minor,US
2016,Hotline,Female,9--17,Minor,US
2016,Hotline,Female,9--17,Minor,US
2016,Hotline,Female,9--17,Minor,US
2016,Hotline,Female,9--17,Minor,US
2016,Hotline,Female,9--17,Minor,US
2016,Hotline,Female,9--17,Minor,US
2016,Hotline,Female,9--17,Minor,US
2016,Hotline,Female,9--17,Minor,US
2016,Hotline,Female,9--17,Minor,US
2016,Hotline,Female,9--17,Minor,US
2016,Hotline,Female,9--17,Minor,US
2016,Hotline,Female,9--17,Minor,US
2016,Hotline,Female,9--17,Minor,US
2016,Hotline,Female,9--17,Minor,US
2016,Hotline,Female,9--17,Minor,US
2016,Hotline,Female,9--17,Minor,US
2016,Hotline,Female,9--17,Minor,US
2016,Hotline,Female,9--17,Minor,US
2016,Hotline,Female,9--17,Minor,US
2016,Hotline,Female,9--17,Minor,US
2016,Hotline,Female,9--17,Minor,US
2016,Hotline,Female,9--17,Minor,US
2016,Hotline,Female,9--17,Minor,US
2016,Hotline,Female,9--17,Minor,US
2016,Hotline,Female,9--17,Minor,US
2016,Hotline,Female,9--17,Minor,US
2016,Hotline,Female,9--17,Minor,US
2016,Hotline,Female,9--17,Minor,US
2016,Hotline,Female,9--17,Minor,US
2016,Hotline,Female,9--17,Minor,US
2016,Hotline,Female,9--17,Minor,US
2016,Hotline,Female,9--17,Minor,US
2016,Hotline,Female,9--17,Minor,US
2016,Hotline,Female,9--17,Minor,US
2016,Hotline,Female,9--17,Minor,US
2016,Hotline,Female,9--17,Minor,US
2016,Hotline,Female,9--17,Minor,US
2016,Hotline,Female,9--17,Minor,US
2016,Hotline,Female,9--17,Minor,US
2016,Hotline,Female,9--17,Minor,US
2016,Hotline,Female,9--17,Minor,US
2016,Hotline,Female,9--17,Minor,US
2016,Hotline,Female,9--17,Minor,US
2016,Hotline,Female,9--17,Minor,US
2016,Hotline,Female,9--17,Minor,US
2016,Hotline,Female,9--17,Minor,US
2016,Hotline,Female,9--17,Minor,US
2016,Hotline,Female,9--17,Minor,US
2016,Hotline,Female,9--17,Minor,US
2016,Hotline,Female,9--17,Minor,US
2016,Hotline,Female,9--17,Minor,US
2016,Hotline,Female,9--17,Minor,US
2016,Hotline,Female,9--17,Minor,US
2016,Hotline,Female,9--17,Minor,US
2016,Hotline,Female,9--17,Minor,US
2016,Hotline,Female,9--17,Minor,US
2016,Hotline,Female,9--17,Minor,US
2016,Hotline,Female,9--17,Minor,US
2016,Hotline,Female,9--17,Minor,US
2016,Hotline,Female,9--17,Minor,US
2016,Hotline,Female,9--17,Minor,US
2016,Hotline,Female,9--17,Minor,US
2016,Hotline,Female,9--17,Minor,US
2016,Hotline,Female,9--17,Minor,US
2016,Hotline,Female,9--17,Minor,US
2016,Hotline,Female,9--17,Minor,US
2016,Hotline,Female,9--17,Minor,US
2016,Hotline,Female,9--17,Minor,US
2016,Hotline,Female,9--17,Minor,US
2016,Hotline,Female,9--17,Minor,US
2016,Hotline,Female,9--17,Minor,US
2016,Hotline,Female,9--17,Minor,US
2016,Hotline,Female,9--17,Minor,US
2016,Hotline,Female,9--17,Minor,US
2016,Hotline,Female,9--17,Minor,US
2016,Hotline,Female,9--17,Minor,US
2016,Hotline,Female,9--17,Minor,US
2016,Hotline,Female,9--17,Minor,US
2016,Hotline,Female,9--17,Minor,US
2016,Hotline,Female,9--17,Minor,US
2016,Hotline,Female,9--17,Minor,US
2016,Hotline,Female,9--17,Minor,US
2016,Hotline,Female,9--17,Minor,US
2016,Hotline,Female,9--17,Minor,US
2016,Hotline,Female,9--17,Minor,US
2016,Hotline,Female,9--17,Minor,US
2016,Hotline,Female,9--17,Minor,US
2016,Hotline,Female,9--17,Minor,US
2016,Hotline,Female,9--17,Minor,US
2016,Hotline,Female,9--17,Minor,US
2016,Hotline,Female,9--17,Minor,US
2016,Hotline,Female,9--17,Minor,US
2016,Hotline,Female,9--17,Minor,US
2016,Hotline,Female,9--17,Minor,US
2016,Hotline,Female,9--17,Minor,US
2016,Hotline,Female,9--17,Minor,US
2016,Hotline,Female,9--17,Minor,US
2016,Hotline,Female,9--17,Minor,US
2016,Hotline,Female,9--17,Minor,US
2016,Hotline,Female,9--17,Minor,US
2016,Hotline,Female,9--17,Minor,US
2016,Hotline,Female,9--17,Minor,US
2016,Hotline,Female,9--17,Minor,US
2016,Hotline,Female,9--17,Minor,US
2016,Hotline,Female,9--17,Minor,US
2016,Hotline,Female,9--17,Minor,US
2016,Hotline,Female,9--17,Minor,US
2016,Hotline,Female,9--17,Minor,US
2016,Hotline,Female,9--17,Minor,US
2016,Hotline,Female,9--17,Minor,US
2016,Hotline,Female,9--17,Minor,US
2016,Hotline,Female,9--17,Minor,US
2016,Hotline,Female,9--17,Minor,US
2016,Hotline,Female,9--17,Minor,US
2016,Hotline,Female,9--17,Minor,US
2016,Hotline,Female,9--17,Minor,US
2016,Hotline,Female,9--17,Minor,US
2016,Hotline,Female,9--17,Minor,US
2016,Hotline,Female,9--17,Minor,US
2016,Hotline,Female,9--17,Minor,US
2016,Hotline,Female,9--17,Minor,US
2016,Hotline,Female,9--17,Minor,US
2016,Hotline,Female,9--17,Minor,US
2016,Hotline,Female,9--17,Minor,US
2016,Hotline,Female,9--17,Minor,US
2016,Hotline,Female,9--17,Minor,US
2016,Hotline,Female,9--17,Minor,US
2016,Hotline,Female,9--17,Minor,US
2016,Hotline,Female,9--17,Minor,US
2016,Hotline,Female,9--17,Minor,US
2016,Hotline,Female,9--17,Minor,US
2016,Hotline,Female,9--17,Minor,US
2016,Hotline,Female,9--17,Minor,US
2016,Hotline,Female,9--17,Minor,US
2016,Hotline,Female,9--17,Minor,US
2016,Hotline,Female,9--17,Minor,US
2016,Hotline,Female,9--17,Minor,US
2016,Hotline,Female,9--17,Minor,US
2016,Hotline,Female,9--17,Minor,US
2016,Hotline,Female,9--17,Minor,US
2016,Hotline,Female,9--17,Minor,US
2016,Hotline,Female,9--17,Minor,US
2016,Hotline,Female,9--17,Minor,US
2016,Hotline,Female,9--17,Minor,US
2016,Hotline,Female,9--17,Minor,US
2016,Hotline,Female,9--17,Minor,US
2016,Hotline,Female,9--17,Minor,US
2016,Hotline,Female,9--17,Minor,US
2016,Hotline,Female,9--17,Minor,US
2016,Hotline,Female,9--17,Minor,US
2016,Hotline,Female,9--17,Minor,US
2016,Hotline,Female,9--17,Minor,US
2016,Hotline,Female,9--17,Minor,US
2016,Hotline,Female,9--17,Minor,US
2016,Hotline,Female,9--17,Minor,US
2016,Hotline,Female,9--17,Minor,US
2016,Hotline,Female,9--17,Minor,US
2016,Hotline,Female,9--17,Minor,US
2016,Hotline,Female,9--17,Minor,US
2016,Hotline,Female,9--17,Minor,US
2016,Hotline,Female,9--17,Minor,US
2016,Hotline,Female,9--17,Minor,US
2016,Hotline,Female,9--17,Minor,US
2016,Hotline,Female,9--17,Minor,US
2016,Hotline,Female,9--17,Minor,US
2016,Hotline,Female,9--17,Minor,US
2016,Hotline,Female,9--17,Minor,US
2016,Hotline,Female,9--17,Minor,US
2016,Hotline,Female,9--17,Minor,US
2016,Hotline,Female,9--17,Minor,US
2016,Hotline,Female,9--17,Minor,US
2016,Hotline,Female,9--17,Minor,US
2016,Hotline,Female,9--17,Minor,US
2016,Hotline,Female,9--17,Minor,US
2016,Hotline,Female,9--17,Minor,US
2016,Hotline,Female,9--17,Minor,US
2016,Hotline,Female,9--17,Minor,US
2016,Hotline,Female,9--17,Minor,US
2016,Hotline,Female,9--17,Minor,US
2016,Hotline,Female,9--17,Minor,US
2016,Hotline,Female,9--17,Minor,US
2016,Hotline,Female,9--17,Minor,US
2016,Hotline,Female,9--17,Minor,US
2016,Hotline,Female,9--17,Minor,US
2016,Hotline,Female,9--17,Minor,US
2016,Hotline,Female,9--17,Minor,US
2016,Hotline,Female,9--17,Minor,US
2016,Hotline,Female,9--17,Minor,US
2016,Hotline,Female,9--17,Minor,US
2016,Hotline,Female,9--17,Minor,US
2016,Hotline,Female,9--17,Minor,US
2016,Hotline,Male,0--8,Minor,0
2016,Hotline,Male,0--8,Minor,0
2016,Hotline,Male,0--8,Minor,0
2016,Hotline,Male,0--8,Minor,0
2016,Hotline,Male,0--8,Minor,0
2016,Hotline,Male,0--8,Minor,0
2016,Hotline,Male,0--8,Minor,0
2016,Hotline,Male,0--8,Minor,0
2016,Hotline,Male,0--8,Minor,0
2016,Hotline,Male,0--8,Minor,0
2016,Hotline,Male,0--8,Minor,0
2016,Hotline,Male,9--17,Minor,0
2016,Hotline,Male,9--17,Minor,0
2016,Hotline,Male,9--17,Minor,0
2016,Hotline,Male,9--17,Minor,0
2016,Hotline,Male,9--17,Minor,0
2016,Hotline,Male,9--17,Minor,0
2016,Hotline,Male,9--17,Minor,0
2016,Hotline,Male,9--17,Minor,0
2016,Hotline,Male,9--17,Minor,0
2016,Hotline,Male,9--17,Minor,0
2016,Hotline,Male,9--17,Minor,0
2016,Hotline,Male,9--17,Minor,0
2016,Hotline,Male,9--17,Minor,0
2016,Hotline,Male,9--17,Minor,0
2016,Hotline,Male,9--17,Minor,0
2016,Hotline,Male,9--17,Minor,0
2016,Hotline,Male,9--17,Minor,0
2016,Hotline,Male,9--17,Minor,0
2016,Hotline,Male,9--17,Minor,0
2016,Hotline,Male,9--17,Minor,0
2016,Hotline,Male,9--17,Minor,0
2016,Hotline,Male,9--17,Minor,0
2016,Hotline,Male,9--17,Minor,0
2016,Hotline,Male,9--17,Minor,0
2016,Hotline,Male,9--17,Minor,0
2016,Hotline,Male,9--17,Minor,0
2016,Hotline,Male,9--17,Minor,0
2016,Hotline,Male,9--17,Minor,0
2016,Hotline,Male,9--17,Minor,0
2016,Hotline,Male,9--17,Minor,US
2016,Hotline,Male,9--17,Minor,US
2016,Hotline,Male,9--17,Minor,US
2016,Hotline,Male,9--17,Minor,US
2016,Hotline,Male,9--17,Minor,US
2016,Hotline,Male,9--17,Minor,US
2016,Hotline,Male,9--17,Minor,US
2016,Hotline,Male,9--17,Minor,US
2016,Hotline,Male,9--17,Minor,US
2016,Hotline,Male,9--17,Minor,US
2016,Hotline,Male,9--17,Minor,US
2017,Case Management,Female,0--8,Minor,-99
2017,Case Management,Female,0--8,Minor,-99
2017,Case Management,Female,0--8,Minor,-99
2017,Case Management,Female,0--8,Minor,-99
2017,Case Management,Female,0--8,Minor,-99
2017,Case Management,Female,0--8,Minor,-99
2017,Case Management,Female,0--8,Minor,-99
2017,Case Management,Female,0--8,Minor,-99
2017,Case Management,Female,0--8,Minor,-99
2017,Case Management,Female,0--8,Minor,-99
2017,Case Management,Female,0--8,Minor,-99
2017,Case Management,Female,0--8,Minor,-99
2017,Case Management,Female,0--8,Minor,-99
2017,Case Management,Female,0--8,Minor,-99
2017,Case Management,Female,0--8,Minor,-99
2017,Case Management,Female,0--8,Minor,-99
2017,Case Management,Female,0--8,Minor,-99
2017,Case Management,Female,0--8,Minor,-99
2017,Case Management,Female,0--8,Minor,MD
2017,Case Management,Female,0--8,Minor,MD
2017,Case Management,Female,0--8,Minor,MD
2017,Case Management,Female,0--8,Minor,MD
2017,Case Management,Female,0--8,Minor,MD
2017,Case Management,Female,0--8,Minor,MD
2017,Case Management,Female,0--8,Minor,MD
2017,Case Management,Female,0--8,Minor,MD
2017,Case Management,Female,0--8,Minor,MD
2017,Case Management,Female,0--8,Minor,MD
2017,Case Management,Female,0--8,Minor,MD
2017,Case Management,Female,0--8,Minor,MD
2017,Case Management,Female,0--8,Minor,MD
2017,Case Management,Female,0--8,Minor,MD
2017,Case Management,Female,0--8,Minor,MD
2017,Case Management,Female,0--8,Minor,MD
2017,Case Management,Female,0--8,Minor,MD
2017,Case Management,Female,0--8,Minor,MD
2017,Case Management,Female,0--8,Minor,MD
2017,Case Management,Female,0--8,Minor,MD
2017,Case Management,Female,0--8,Minor,MD
2017,Case Management,Female,0--8,Minor,MD
2017,Case Management,Female,0--8,Minor,MD
2017,Case Management,Female,0--8,Minor,MD
2017,Case Management,Female,0--8,Minor,MD
2017,Case Management,Female,0--8,Minor,MD
2017,Case Management,Female,0--8,Minor,MD
2017,Case Management,Female,0--8,Minor,MD
2017,Case Management,Female,0--8,Minor,MD
2017,Case Management,Female,0--8,Minor,MD
2017,Case Management,Female,0--8,Minor,MD
2017,Case Management,Female,0--8,Minor,MD
2017,Case Management,Female,0--8,Minor,MD
2017,Case Management,Female,0--8,Minor,MD
2017,Case Management,Female,0--8,Minor,MD
2017,Case Management,Female,0--8,Minor,MD
2017,Case Management,Female,0--8,Minor,MD
2017,Case Management,Female,0--8,Minor,MD
2017,Case Management,Female,0--8,Minor,MD
2017,Case Management,Female,0--8,Minor,MD
2017,Case Management,Female,0--8,Minor,MD
2017,Case Management,Female,0--8,Minor,MD
2017,Case Management,Female,0--8,Minor,MD
2017,Case Management,Female,0--8,Minor,MD
2017,Case Management,Female,0--8,Minor,MD
2017,Case Management,Female,0--8,Minor,MD
2017,Case Management,Female,0--8,Minor,MD
2017,Case Management,Female,0--8,Minor,MD
2017,Case Management,Female,0--8,Minor,MD
2017,Case Management,Female,0--8,Minor,MD
2017,Case Management,Female,0--8,Minor,MD
2017,Case Management,Female,0--8,Minor,MD
2017,Case Management,Female,0--8,Minor,MD
2017,Case Management,Female,0--8,Minor,MD
2017,Case Management,Female,0--8,Minor,MD
2017,Case Management,Female,0--8,Minor,MD
2017,Case Management,Female,0--8,Minor,MD
2017,Case Management,Female,0--8,Minor,MD
2017,Case Management,Female,0--8,Minor,MD
2017,Case Management,Female,0--8,Minor,MD
2017,Case Management,Female,0--8,Minor,MD
2017,Case Management,Female,0--8,Minor,MD
2017,Case Management,Female,0--8,Minor,MD
2017,Case Management,Female,0--8,Minor,MD
2017,Case Management,Female,18--20,Adult,KH
2017,Case Management,Female,18--20,Adult,KH
2017,Case Management,Female,18--20,Adult,KH
2017,Case Management,Female,18--20,Adult,KH
2017,Case Management,Female,18--20,Adult,KH
2017,Case Management,Female,18--20,Adult,KH
2017,Case Management,Female,18--20,Adult,KH
2017,Case Management,Female,18--20,Adult,KH
2017,Case Management,Female,18--20,Adult,KH
2017,Case Management,Female,18--20,Adult,KH
